"response","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28"
0.000000000000000000e+00,1.427104949951171875e+00,2.609694600105285645e-01,2.373423427343368530e-01,2.301507145166397095e-01,-6.646072268486022949e-01,1.017572999000549316e+00,4.584510028362274170e-01,-1.630916714668273926e+00,2.173076152801513672e+00,6.826487779617309570e-01,2.535345315933227539e+00,2.013027071952819824e-01,0.000000000000000000e+00,7.952134013175964355e-01,9.122419953346252441e-01,-1.164034485816955566e+00,2.548224449157714844e+00,5.082340836524963379e-01,8.465205430984497070e-01,2.173640877008438110e-01,0.000000000000000000e+00,6.870287060737609863e-01,9.243062734603881836e-01,9.897478222846984863e-01,7.684696912765502930e-01,5.510599613189697266e-01,7.869163155555725098e-01,7.110751867294311523e-01
1.000000000000000000e+00,6.280872225761413574e-01,-1.305172324180603027e+00,3.743931055068969727e-01,1.050891637802124023e+00,1.120296478271484375e+00,3.686274588108062744e-01,-1.039995774626731873e-01,1.621154308319091797e+00,0.000000000000000000e+00,9.689533114433288574e-01,-1.475885212421417236e-01,-1.204186677932739258e+00,2.214872121810913086e+00,1.133986949920654297e+00,7.766150236129760742e-01,-6.797506213188171387e-01,0.000000000000000000e+00,1.241863250732421875e+00,7.740649580955505371e-01,4.543115496635437012e-01,0.000000000000000000e+00,1.057350993156433105e+00,1.013310432434082031e+00,9.837663769721984863e-01,6.153976321220397949e-01,7.087687253952026367e-01,8.992670178413391113e-01,1.027955293655395508e+00
0.000000000000000000e+00,4.470912218093872070e-01,-4.461318552494049072e-01,-1.739733934402465820e+00,4.357036054134368896e-01,-1.175445675849914551e+00,1.252728700637817383e+00,3.554671108722686768e-01,-1.346548944711685181e-01,2.173076152801513672e+00,9.845653176307678223e-01,-2.165131807327270508e+00,-1.653044104576110840e+00,0.000000000000000000e+00,1.153656601905822754e+00,-1.600044369697570801e+00,1.050574183464050293e+00,0.000000000000000000e+00,1.134277224540710449e+00,-1.707748532295227051e+00,-9.846808910369873047e-01,0.000000000000000000e+00,7.897851467132568359e-01,1.485077500343322754e+00,9.922680854797363281e-01,1.733484268188476562e+00,5.721134543418884277e-01,1.656615138053894043e+00,1.342680573463439941e+00
1.000000000000000000e+00,1.325717926025390625e+00,1.208641171455383301e+00,1.193368434906005859e+00,8.641522526741027832e-01,5.246838331222534180e-01,4.424628615379333496e-01,-8.518521487712860107e-02,-1.052730008959770203e-01,0.000000000000000000e+00,8.375100493431091309e-01,-6.935005187988281250e-01,1.523462057113647461e+00,2.214872121810913086e+00,9.908555746078491211e-01,-5.459763407707214355e-01,-5.327429771423339844e-01,2.548224449157714844e+00,1.257197976112365723e+00,-1.497044086456298828e+00,-9.497214555740356445e-01,0.000000000000000000e+00,6.718158721923828125e-01,9.538351893424987793e-01,9.890268445014953613e-01,1.177133083343505859e+00,9.313723444938659668e-01,9.762852787971496582e-01,8.222085833549499512e-01
1.000000000000000000e+00,1.126054883003234863e+00,-3.331514894962310791e-01,-1.289186477661132812e+00,4.691970646381378174e-01,-1.625249981880187988e+00,1.061086416244506836e+00,-1.031844973564147949e+00,4.065180122852325439e-01,2.173076152801513672e+00,7.925625443458557129e-01,-9.305157065391540527e-01,1.538442611694335938e+00,2.214872121810913086e+00,4.162225723266601562e-01,-5.262152850627899170e-02,-1.005380272865295410e+00,0.000000000000000000e+00,6.277470588684082031e-01,4.984004497528076172e-01,2.924889512360095978e-02,0.000000000000000000e+00,4.904308319091796875e-01,8.991293311119079590e-01,9.805300831794738770e-01,6.346392631530761719e-01,1.150811553001403809e+00,8.600471019744873047e-01,7.516235113143920898e-01
1.000000000000000000e+00,1.215546369552612305e+00,-2.331735372543334961e+00,1.277152538299560547e+00,1.789003610610961914e-01,-1.732205152511596680e+00,5.911413431167602539e-01,-1.143740892410278320e+00,-6.934679746627807617e-01,0.000000000000000000e+00,1.009745955467224121e+00,-3.933460712432861328e-01,-1.198638439178466797e+00,2.214872121810913086e+00,4.957790374755859375e-01,4.097847938537597656e-01,1.522653937339782715e+00,2.548224449157714844e+00,8.782130479812622070e-01,-5.784400105476379395e-01,1.701965481042861938e-01,0.000000000000000000e+00,9.040426015853881836e-01,7.652920484542846680e-01,9.806320667266845703e-01,1.139648795127868652e+00,5.816079378128051758e-01,8.619327545166015625e-01,7.758746147155761719e-01
1.000000000000000000e+00,1.260566592216491699e+00,-3.039324283599853516e-01,3.383271396160125732e-01,1.056413173675537109e+00,-2.600159049034118652e-01,2.285141944885253906e+00,-2.056732892990112305e+00,6.033212542533874512e-01,0.000000000000000000e+00,2.334628582000732422e+00,-6.119050979614257812e-01,-9.833644032478332520e-01,2.214872121810913086e+00,1.679993748664855957e+00,-7.334875464439392090e-01,-1.496875643730163574e+00,2.548224449157714844e+00,1.715046763420104980e+00,-5.875831842422485352e-02,-1.701627254486083984e+00,0.000000000000000000e+00,4.439975738525390625e+00,2.977183818817138672e+00,9.932875037193298340e-01,1.358427047729492188e+00,9.580851793289184570e-01,2.342878818511962891e+00,1.853742003440856934e+00
0.000000000000000000e+00,4.031690359115600586e-01,-1.387959599494934082e+00,1.729784458875656128e-01,6.412685513496398926e-01,1.019984722137451172e+00,5.389252901077270508e-01,5.099429488182067871e-01,-1.033300042152404785e+00,0.000000000000000000e+00,7.399348616600036621e-01,-1.074278831481933594e+00,-1.260779380798339844e+00,2.214872121810913086e+00,1.017023205757141113e+00,4.853354692459106445e-01,1.200907468795776367e+00,2.548224449157714844e+00,6.657185554504394531e-01,-3.577418625354766846e-01,1.145731925964355469e+00,0.000000000000000000e+00,9.518054723739624023e-01,9.157636761665344238e-01,9.963912367820739746e-01,8.427157402038574219e-01,1.118409872055053711e+00,9.046179652214050293e-01,8.034654259681701660e-01
1.000000000000000000e+00,8.215277791023254395e-01,3.914812803268432617e-01,-1.279199004173278809e+00,7.273386120796203613e-01,1.719164252281188965e+00,5.379176139831542969e-01,8.575136661529541016e-01,-3.320437297224998474e-02,0.000000000000000000e+00,7.939474582672119141e-01,-2.495827525854110718e-01,1.243273019790649414e+00,1.107436060905456543e+00,1.194049477577209473e+00,-5.705530047416687012e-01,2.417701333761215210e-01,2.548224449157714844e+00,9.879896044731140137e-01,1.036404132843017578e+00,-8.947851657867431641e-01,0.000000000000000000e+00,8.084678649902343750e-01,1.078423142433166504e+00,9.902268052101135254e-01,9.483754038810729980e-01,8.346022367477416992e-01,9.501673579216003418e-01,8.776129484176635742e-01
1.000000000000000000e+00,1.644336700439453125e+00,7.201953232288360596e-02,-2.416056096553802490e-01,8.651469349861145020e-01,-4.732692614197731018e-02,1.376123666763305664e+00,8.367188572883605957e-01,-1.131424427032470703e+00,1.086538076400756836e+00,7.958359718322753906e-01,7.237336635589599609e-01,1.371438741683959961e+00,2.214872121810913086e+00,9.769815206527709961e-01,6.783081889152526855e-01,7.132951021194458008e-01,0.000000000000000000e+00,4.434878230094909668e-01,9.672799110412597656e-01,4.459878504276275635e-01,0.000000000000000000e+00,9.209488034248352051e-01,8.749095797538757324e-01,9.762080311775207520e-01,1.297976851463317871e+00,1.194645643234252930e+00,1.048728942871093750e+00,9.729145765304565430e-01
0.000000000000000000e+00,8.458680510520935059e-01,-1.773164570331573486e-01,9.664301276206970215e-01,7.467756867408752441e-01,-1.373582720756530762e+00,1.899109244346618652e+00,-6.951668858528137207e-01,1.581578403711318970e-01,0.000000000000000000e+00,2.111149787902832031e+00,5.770562291145324707e-01,-1.351216554641723633e+00,0.000000000000000000e+00,3.681023120880126953e-01,-1.144009709358215332e+00,-2.682443335652351379e-02,0.000000000000000000e+00,1.817277908325195312e+00,-9.823592901229858398e-01,1.235072731971740723e+00,3.101961374282836914e+00,4.909838736057281494e-01,7.298139333724975586e-01,9.891300201416015625e-01,6.939264535903930664e-01,5.193070769309997559e-01,8.003842234611511230e-01,7.697272896766662598e-01
0.000000000000000000e+00,5.653150677680969238e-01,8.882053494453430176e-01,-1.468406796455383301e+00,9.087506532669067383e-01,-7.159952521324157715e-01,7.247046828269958496e-01,7.515590786933898926e-01,1.159359693527221680e+00,2.173076152801513672e+00,6.650222539901733398e-01,-1.062483806163072586e-02,-1.322365522384643555e+00,0.000000000000000000e+00,1.703878164291381836e+00,2.468502819538116455e-01,-1.189104393124580383e-01,2.548224449157714844e+00,6.859213709831237793e-01,-9.465479254722595215e-01,8.255476951599121094e-01,0.000000000000000000e+00,9.736959338188171387e-01,9.912444353103637695e-01,9.835883378982543945e-01,8.387762308120727539e-01,1.310527920722961426e+00,8.834969401359558105e-01,7.904648184776306152e-01
1.000000000000000000e+00,1.101165652275085449e+00,-7.115387916564941406e-02,-1.134326383471488953e-01,7.070683240890502930e-01,1.039038181304931641e+00,6.212801337242126465e-01,-8.278576731681823730e-01,-1.191323846578598022e-01,0.000000000000000000e+00,1.050538778305053711e+00,1.074538193643093109e-02,1.563964724540710449e+00,2.214872121810913086e+00,5.918439030647277832e-01,1.142534971237182617e+00,-1.206194400787353516e+00,2.548224449157714844e+00,5.079907178878784180e-01,-1.248862743377685547e+00,-1.306529879570007324e+00,0.000000000000000000e+00,8.066262602806091309e-01,1.044647932052612305e+00,1.053664088249206543e+00,8.912449479103088379e-01,7.498715519905090332e-01,8.298810124397277832e-01,7.555086016654968262e-01
0.000000000000000000e+00,5.462821722030639648e-01,-4.948303103446960449e-01,3.366625308990478516e-01,1.251398921012878418e+00,-1.362254977226257324e+00,9.631582498550415039e-01,-1.277650892734527588e-01,1.330107212066650391e+00,0.000000000000000000e+00,1.587013602256774902e+00,-6.157906055450439453e-01,-3.269979059696197510e-01,2.214872121810913086e+00,1.991019129753112793e+00,1.908054232597351074e+00,1.430272459983825684e-01,0.000000000000000000e+00,1.093384861946105957e+00,-1.047319531440734863e+00,-1.530714392662048340e+00,3.101961374282836914e+00,7.658477425575256348e-01,8.408672809600830078e-01,1.144478201866149902e+00,9.899886250495910645e-01,1.116766571998596191e+00,1.103983759880065918e+00,9.137091040611267090e-01
0.000000000000000000e+00,5.936814546585083008e-01,7.898344993591308594e-01,-8.602787256240844727e-01,1.311649680137634277e+00,1.254752039909362793e+00,9.202861189842224121e-01,-5.745876953005790710e-02,-9.612312912940979004e-01,2.173076152801513672e+00,1.263315677642822266e+00,2.875868678092956543e-01,6.895529627799987793e-01,2.214872121810913086e+00,6.924749612808227539e-01,6.928721666336059570e-01,-5.410640239715576172e-01,0.000000000000000000e+00,6.683959960937500000e-01,1.808431386947631836e+00,8.754898309707641602e-01,0.000000000000000000e+00,9.193831682205200195e-01,1.014668345451354980e+00,1.154353022575378418e+00,1.062077999114990234e+00,1.606076359748840332e+00,9.905384778976440430e-01,8.747230768203735352e-01
0.000000000000000000e+00,1.799162387847900391e+00,-1.747354149818420410e+00,-6.405536532402038574e-01,5.285149812698364258e-01,1.738117575645446777e+00,6.247611641883850098e-01,-1.521018505096435547e+00,1.097823977470397949e+00,0.000000000000000000e+00,5.300537347793579102e-01,-6.565883159637451172e-01,-2.598634958267211914e-01,2.214872121810913086e+00,1.191590785980224609e+00,-7.061800956726074219e-01,-1.529050350189208984e+00,1.274112224578857422e+00,1.120889902114868164e+00,-2.079187631607055664e+00,5.969239473342895508e-01,0.000000000000000000e+00,8.481323122978210449e-01,9.661676287651062012e-01,1.135170817375183105e+00,9.240518808364868164e-01,7.699445486068725586e-01,8.108004927635192871e-01,8.130051493644714355e-01
0.000000000000000000e+00,1.904209613800048828e+00,1.260743942111730576e-02,7.344980835914611816e-01,9.358910322189331055e-01,1.332208633422851562e+00,4.678380489349365234e-01,-2.108224868774414062e+00,-1.264474630355834961e+00,0.000000000000000000e+00,1.019944310188293457e+00,-2.228132262825965881e-02,-8.041543364524841309e-01,2.214872121810913086e+00,3.391247987747192383e-01,-1.191342711448669434e+00,6.838941574096679688e-01,0.000000000000000000e+00,6.128991842269897461e-01,-7.391749024391174316e-01,-1.351077407598495483e-01,0.000000000000000000e+00,8.815078735351562500e-01,1.100978851318359375e+00,9.858752489089965820e-01,7.519482970237731934e-01,3.537345230579376221e-01,7.988405823707580566e-01,9.076341390609741211e-01
0.000000000000000000e+00,5.290792584419250488e-01,-1.709369301795959473e+00,1.060756564140319824e+00,8.597903251647949219e-01,2.999070882797241211e-01,6.960316896438598633e-01,2.226011276245117188e+00,1.021874666213989258e+00,0.000000000000000000e+00,9.435208439826965332e-01,1.794187426567077637e+00,-6.809821128845214844e-01,0.000000000000000000e+00,5.201904177665710449e-01,-2.152565240859985352e+00,-4.395479857921600342e-01,0.000000000000000000e+00,8.967119455337524414e-01,1.204956322908401489e-03,-1.045721173286437988e+00,1.550980687141418457e+00,9.827316999435424805e-01,9.319639205932617188e-01,9.962512254714965820e-01,7.452782988548278809e-01,5.744062662124633789e-01,6.326775550842285156e-01,6.164208054542541504e-01
1.000000000000000000e+00,1.948497891426086426e+00,4.898521602153778076e-01,-1.236474752426147461e+00,7.029228806495666504e-01,-7.060051560401916504e-01,7.181089520454406738e-01,6.465947031974792480e-01,4.209317564964294434e-01,1.086538076400756836e+00,6.288879513740539551e-01,1.184164762496948242e+00,1.540107011795043945e+00,0.000000000000000000e+00,4.617085158824920654e-01,1.616774559020996094e+00,2.839300334453582764e-01,0.000000000000000000e+00,1.269124865531921387e+00,3.734769523143768311e-01,1.041963458061218262e+00,1.550980687141418457e+00,7.836388349533081055e-01,7.914428114891052246e-01,9.990441799163818359e-01,9.479348063468933105e-01,5.457150340080261230e-01,8.571023941040039062e-01,7.513497471809387207e-01
1.000000000000000000e+00,4.498363435268402100e-01,1.186239957809448242e+00,3.044805526733398438e-01,1.163590192794799805e+00,1.652385830879211426e+00,7.793942093849182129e-01,-5.446519255638122559e-01,-1.734584927558898926e+00,1.086538076400756836e+00,1.601996064186096191e+00,7.995008230209350586e-01,-2.709601223468780518e-01,2.214872121810913086e+00,7.572792172431945801e-01,-4.731563925743103027e-01,-2.520469129085540771e-01,0.000000000000000000e+00,1.073425531387329102e+00,4.875737428665161133e-01,1.306656479835510254e+00,0.000000000000000000e+00,1.138374328613281250e+00,9.878440499305725098e-01,9.849442839622497559e-01,1.173444509506225586e+00,2.005908727645874023e+00,1.271547794342041016e+00,1.067216992378234863e+00
0.000000000000000000e+00,2.893922805786132812e+00,-5.230754017829895020e-01,1.367594838142395020e+00,1.396493077278137207e+00,1.540824174880981445e+00,9.845944046974182129e-01,1.821768730878829956e-01,-8.376056551933288574e-01,0.000000000000000000e+00,1.696927309036254883e+00,1.719934046268463135e-01,-4.723633229732513428e-01,0.000000000000000000e+00,1.681925535202026367e+00,-2.255687713623046875e-01,7.843012213706970215e-01,0.000000000000000000e+00,1.072208523750305176e+00,-3.760639727115631104e-01,-1.606336981058120728e-01,1.550980687141418457e+00,9.325320124626159668e-01,6.882140636444091797e-01,1.001004457473754883e+00,8.970593810081481934e-01,2.165822535753250122e-01,8.075643181800842285e-01,8.737552165985107422e-01
1.000000000000000000e+00,7.360625863075256348e-01,-1.120605692267417908e-01,-6.294564604759216309e-01,6.563264727592468262e-01,1.114146947860717773e+00,8.941780328750610352e-01,1.534602046012878418e-01,-1.400296568870544434e+00,0.000000000000000000e+00,1.739356756210327148e+00,7.285904884338378906e-01,4.138025343418121338e-01,2.214872121810913086e+00,9.799670577049255371e-01,8.221274614334106445e-01,-8.228723406791687012e-01,0.000000000000000000e+00,8.860020637512207031e-01,1.089704871177673340e+00,-5.196617841720581055e-01,3.101961374282836914e+00,9.440993070602416992e-01,8.852441310882568359e-01,9.890354275703430176e-01,9.392976164817810059e-01,8.932583928108215332e-01,9.997382164001464844e-01,8.343898653984069824e-01
0.000000000000000000e+00,1.232932329177856445e+00,-1.565221905708312988e+00,-6.932654976844787598e-01,6.159233450889587402e-01,-1.020887613296508789e+00,5.959965586662292480e-01,-8.417208790779113770e-01,1.697658181190490723e+00,0.000000000000000000e+00,8.399022221565246582e-01,-8.682089857757091522e-03,8.598857522010803223e-01,2.214872121810913086e+00,1.339990854263305664e+00,-8.754863142967224121e-01,4.631095230579376221e-01,2.548224449157714844e+00,7.136697769165039062e-01,-8.782563805580139160e-01,-7.860223650932312012e-01,0.000000000000000000e+00,7.881510257720947266e-01,9.335778951644897461e-01,9.854245185852050781e-01,1.116964578628540039e+00,6.831651926040649414e-01,8.650112152099609375e-01,7.711741924285888672e-01
0.000000000000000000e+00,3.418609797954559326e-01,-1.382115840911865234e+00,7.167425155639648438e-01,1.716646432876586914e+00,-9.619237780570983887e-01,5.573382973670959473e-01,2.094310760498046875e+00,7.907000780105590820e-01,0.000000000000000000e+00,3.826207220554351807e-01,-2.796953320503234863e-01,1.280446648597717285e+00,2.214872121810913086e+00,4.613572657108306885e-01,8.112044930458068848e-01,1.014221012592315674e-01,0.000000000000000000e+00,8.200386762619018555e-01,-2.203260213136672974e-01,-1.581211328506469727e+00,3.101961374282836914e+00,8.424649238586425781e-01,6.652854681015014648e-01,1.059469938278198242e+00,7.735669612884521484e-01,2.699235081672668457e-01,5.600256323814392090e-01,6.012792587280273438e-01
0.000000000000000000e+00,1.008380055427551270e+00,6.417912244796752930e-01,9.447905421257019043e-01,5.745977163314819336e-01,-2.940289080142974854e-01,8.856585621833801270e-01,4.188418388366699219e-01,-1.434113383293151855e+00,2.173076152801513672e+00,8.122034668922424316e-01,1.001117601990699768e-01,4.776079654693603516e-01,2.214872121810913086e+00,5.667300820350646973e-01,9.859721660614013672e-01,-1.671724021434783936e-01,0.000000000000000000e+00,3.894514441490173340e-01,2.452400699257850647e-02,-1.192217946052551270e+00,0.000000000000000000e+00,5.026332139968872070e-01,6.634990572929382324e-01,9.852181673049926758e-01,5.947216749191284180e-01,1.249580502510070801e+00,7.498467564582824707e-01,6.108189821243286133e-01
1.000000000000000000e+00,1.656049251556396484e+00,1.723383218050003052e-01,-7.909210920333862305e-01,3.370957970619201660e-01,7.178729772567749023e-01,5.839959979057312012e-01,-1.249695539474487305e+00,1.354499816894531250e+00,1.086538076400756836e+00,2.484076023101806641e-01,-5.497372150421142578e-01,1.706001043319702148e+00,0.000000000000000000e+00,7.564011216163635254e-01,-4.622334539890289307e-01,-2.348501235246658325e-01,0.000000000000000000e+00,4.697757959365844727e-01,6.599681377410888672e-01,1.166263818740844727e+00,3.101961374282836914e+00,6.545619368553161621e-01,7.219223976135253906e-01,1.012265920639038086e+00,6.184457540512084961e-01,6.812776327133178711e-01,7.344900965690612793e-01,6.120820641517639160e-01
1.000000000000000000e+00,5.874591469764709473e-01,-3.458130657672882080e-01,-1.265882372856140137e+00,9.212660193443298340e-01,3.912865221500396729e-01,7.735313773155212402e-01,-4.842478632926940918e-01,1.569597482681274414e+00,0.000000000000000000e+00,7.992354035377502441e-01,7.120771408081054688e-01,-1.271875977516174316e+00,0.000000000000000000e+00,6.048398613929748535e-01,2.458754777908325195e+00,-7.845956087112426758e-01,0.000000000000000000e+00,7.036900520324707031e-01,-3.635716438293457031e-01,2.917222976684570312e-01,3.101961374282836914e+00,8.359344005584716797e-01,1.026700258255004883e+00,1.016150712966918945e+00,5.677137970924377441e-01,2.648614048957824707e-01,5.991832017898559570e-01,7.232154607772827148e-01
1.000000000000000000e+00,1.067674994468688965e+00,-6.681967377662658691e-01,5.009014606475830078e-01,7.149159908294677734e-02,-7.686930298805236816e-01,3.778797686100006104e-01,-1.748771429061889648e+00,-1.357055306434631348e+00,0.000000000000000000e+00,6.439964175224304199e-01,-2.377862453460693359e+00,1.232731223106384277e+00,0.000000000000000000e+00,1.374236941337585449e+00,-6.115142107009887695e-01,-5.765698552131652832e-01,2.548224449157714844e+00,4.347251951694488525e-01,-1.288838267326354980e+00,1.624621152877807617e+00,0.000000000000000000e+00,8.396666646003723145e-01,7.687479257583618164e-01,9.903963208198547363e-01,8.341502547264099121e-01,6.061899662017822266e-01,7.693585753440856934e-01,8.044430613517761230e-01
0.000000000000000000e+00,5.230399966239929199e-01,-1.017851471900939941e+00,-1.124392747879028320e+00,5.104351043701171875e-01,1.476515650749206543e+00,9.082855582237243652e-01,-3.466058969497680664e-01,9.353920817375183105e-01,1.086538076400756836e+00,7.991095185279846191e-01,-3.039796650409698486e-01,-6.005317568778991699e-01,0.000000000000000000e+00,9.562581777572631836e-01,1.016010403633117676e+00,-9.482425451278686523e-01,2.548224449157714844e+00,9.324928522109985352e-01,3.703426336869597435e-03,4.348896145820617676e-01,0.000000000000000000e+00,9.211221337318420410e-01,1.029594182968139648e+00,9.825554490089416504e-01,7.510262727737426758e-01,1.479796528816223145e+00,8.889221549034118652e-01,7.658891081809997559e-01
0.000000000000000000e+00,3.451551496982574463e-01,1.547582268714904785e+00,4.258603602647781372e-02,1.685532212257385254e+00,-1.350738644599914551e+00,1.394903182983398438e+00,-9.526266455650329590e-01,1.296844720840454102e+00,0.000000000000000000e+00,8.824575543403625488e-01,6.100829243659973145e-01,1.857674717903137207e-01,2.214872121810913086e+00,1.432192087173461914e+00,7.117228955030441284e-02,-6.459117531776428223e-01,0.000000000000000000e+00,8.828377723693847656e-01,-2.403137981891632080e-01,8.438597917556762695e-01,0.000000000000000000e+00,8.905573487281799316e-01,8.452081084251403809e-01,1.004281282424926758e+00,1.045741081237792969e+00,7.713967561721801758e-01,9.522732496261596680e-01,1.328456044197082520e+00
1.000000000000000000e+00,2.088499784469604492e+00,1.288506507873535156e+00,8.576772809028625488e-01,9.583860635757446289e-01,4.568132758140563965e-01,8.322515487670898438e-01,1.065461993217468262e+00,-9.146637916564941406e-01,0.000000000000000000e+00,9.041129946708679199e-01,8.072717189788818359e-01,-1.475498557090759277e+00,2.214872121810913086e+00,6.116891503334045410e-01,1.030574321746826172e+00,-2.975352108478546143e-01,2.548224449157714844e+00,3.802019655704498291e-01,6.533234566450119019e-02,1.246937736868858337e-01,0.000000000000000000e+00,8.239258527755737305e-01,7.213714718818664551e-01,1.001313924789428711e+00,7.645198702812194824e-01,7.002263069152832031e-01,7.996287345886230469e-01,7.852619290351867676e-01
0.000000000000000000e+00,2.507407426834106445e+00,-7.568278908729553223e-01,-9.634829163551330566e-01,2.588184356689453125e+00,-8.741551637649536133e-01,2.587903976440429688e+00,7.030377984046936035e-01,8.716388940811157227e-01,1.086538076400756836e+00,3.986104726791381836e-01,6.790504455566406250e-01,5.852449536323547363e-01,0.000000000000000000e+00,5.131655335426330566e-01,7.638715505599975586e-01,-1.119655728340148926e+00,2.548224449157714844e+00,7.716006636619567871e-01,-8.873995393514633179e-02,6.651781201362609863e-01,0.000000000000000000e+00,3.035939335823059082e-01,5.733039379119873047e-01,9.834998846054077148e-01,8.304720520973205566e-01,1.402612805366516113e+00,2.158542633056640625e+00,1.556797862052917480e+00
1.000000000000000000e+00,4.071952402591705322e-01,-1.399647235870361328e+00,3.377722501754760742e-01,1.440265178680419922e+00,9.128298163414001465e-01,1.142891645431518555e+00,-1.126906991004943848e+00,-1.180763840675354004e+00,2.173076152801513672e+00,9.965261816978454590e-01,8.606973290443420410e-01,-9.767064452171325684e-01,0.000000000000000000e+00,6.782495975494384766e-01,-8.572813272476196289e-01,-3.480160832405090332e-01,0.000000000000000000e+00,2.495653390884399414e+00,5.675247907638549805e-01,8.194436430931091309e-01,3.101961374282836914e+00,8.378409743309020996e-01,1.150731682777404785e+00,9.822336435317993164e-01,1.356823682785034180e+00,2.545697212219238281e+00,1.371415019035339355e+00,1.172144412994384766e+00
0.000000000000000000e+00,6.280872225761413574e-01,-1.674306392669677734e+00,-6.932654976844787598e-01,7.925422787666320801e-01,1.373928427696228027e+00,6.527930498123168945e-01,-2.109444141387939453e-01,-8.437037467956542969e-01,0.000000000000000000e+00,1.081007480621337891e+00,3.711250126361846924e-01,8.976141214370727539e-01,0.000000000000000000e+00,8.113706111907958984e-01,-3.220551609992980957e-01,7.091166824102401733e-02,2.548224449157714844e+00,6.817834377288818359e-01,-1.293513574637472630e-03,1.642933249473571777e+00,1.550980687141418457e+00,7.934294939041137695e-01,7.438326478004455566e-01,9.870581030845642090e-01,7.980390191078186035e-01,5.706162452697753906e-01,6.940833330154418945e-01,6.858600974082946777e-01
1.000000000000000000e+00,1.463706731796264648e+00,2.794748842716217041e-01,-4.041799604892730713e-01,6.898749470710754395e-01,-1.184475541114807129e+00,1.603034734725952148e+00,2.693171203136444092e-01,8.417026400566101074e-01,2.173076152801513672e+00,1.519151687622070312e+00,-1.421059370040893555e+00,-2.987015843391418457e-01,0.000000000000000000e+00,1.234618067741394043e+00,7.565895318984985352e-01,-2.209817320108413696e-01,0.000000000000000000e+00,3.206402301788330078e+00,-1.054814934730529785e+00,-1.630043625831604004e+00,0.000000000000000000e+00,9.494974613189697266e-01,1.021318674087524414e+00,9.900757670402526855e-01,1.455270171165466309e+00,8.516839146614074707e-01,1.319863319396972656e+00,1.223565936088562012e+00
0.000000000000000000e+00,7.594877481460571289e-01,-7.753332853317260742e-01,1.340961456298828125e+00,3.435983061790466309e-01,-1.499280214309692383e+00,6.984134316444396973e-01,-2.257978618144989014e-01,2.152585089206695557e-01,2.173076152801513672e+00,6.170530319213867188e-01,-1.174330353736877441e+00,1.444121479988098145e+00,2.214872121810913086e+00,1.060401678085327148e+00,1.074266314506530762e+00,-3.580013215541839600e-01,0.000000000000000000e+00,7.107489109039306641e-01,5.075615048408508301e-01,-5.041242837905883789e-01,0.000000000000000000e+00,3.042462170124053955e-01,8.036083579063415527e-01,9.933391213417053223e-01,6.989468932151794434e-01,9.946583509445190430e-01,8.764804601669311523e-01,7.887735366821289062e-01
0.000000000000000000e+00,8.293972015380859375e-01,1.169682383537292480e+00,-5.867320895195007324e-01,9.016726613044738770e-01,-1.468771696090698242e+00,1.067315697669982910e+00,5.188550353050231934e-01,-1.453516602516174316e+00,1.086538076400756836e+00,1.055700778961181641e+00,1.053029417991638184e+00,1.044643998146057129e+00,0.000000000000000000e+00,1.289587497711181641e+00,1.515736937522888184e+00,-2.072251029312610626e-02,0.000000000000000000e+00,1.032533049583435059e+00,5.350446701049804688e-01,4.809473156929016113e-01,3.101961374282836914e+00,1.282137393951416016e+00,8.187456727027893066e-01,9.861503839492797852e-01,7.162315249443054199e-01,1.096216440200805664e+00,8.012111186981201172e-01,7.342274785041809082e-01
1.000000000000000000e+00,1.283442735671997070e+00,-2.493901848793029785e-01,7.422661781311035156e-01,1.617701888084411621e+00,9.474566578865051270e-01,4.856098294258117676e-01,-1.421995520591735840e+00,-5.343600511550903320e-01,0.000000000000000000e+00,1.030520081520080566e+00,-4.244300127029418945e-01,-1.070472598075866699e+00,0.000000000000000000e+00,5.351182222366333008e-01,-1.120343208312988281e+00,6.960983276367187500e-01,0.000000000000000000e+00,4.135487377643585205e-01,-1.397105336189270020e+00,-1.653349995613098145e+00,0.000000000000000000e+00,8.259817957878112793e-01,5.918527245521545410e-01,9.929755926132202148e-01,8.199496269226074219e-01,2.430636584758758545e-01,6.181150078773498535e-01,6.158166527748107910e-01
1.000000000000000000e+00,4.921114444732666016e-01,5.492642521858215332e-01,3.411014378070831299e-01,1.355193257331848145e+00,7.628728151321411133e-01,2.219001531600952148e+00,-1.413083553314208984e+00,-5.487732887268066406e-01,0.000000000000000000e+00,2.156600952148437500e+00,6.110543012619018555e-01,1.441347241401672363e+00,2.214872121810913086e+00,7.876616716384887695e-01,9.938999265432357788e-02,-1.420876979827880859e+00,0.000000000000000000e+00,1.410787820816040039e+00,3.526563644409179688e-01,9.565069675445556641e-01,3.101961374282836914e+00,2.621175765991210938e+00,2.344582557678222656e+00,9.787270426750183105e-01,1.322956085205078125e+00,6.858727931976318359e-01,2.304524421691894531e+00,2.298883438110351562e+00
