id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
486607,620172.0,15000.0,15000.0,9700.004902648176, 36 months, 11.36%,493.67,B,B5,Complet Computer Solutions,10+ years,MORTGAGE,72000.0,not verified,Feb-2010,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=486607,  Borrower added on 02/17/10 > The Freedom Grip Golf Glove is a break-through golf aide that addresses a niche need not currently being served in today's marketplace. It's fingerless design allows the user to have freedom of movement while the special palm material provides improved gripping ability to the golfer resulting in a better overall performance. The website development will provide increased accessibility to the product therefore increasing sales and revenue.<br/>,small_business,Software Development Company with New Patented Golf Product Ready to Launch,484xx,MI,17.82,0.0,Feb-1985,1.0,,,10.0,0.0,21367.0,77.1%,34.0,f,0.0,0.0,2821.54,1823.22,1633.61,1187.93,0.0,0.0,0.0,Dec-2010,300.23,,May-2011,0.0,,1.0
571433,735049.0,6000.0,6000.0,6000.0, 60 months, 15.58%,144.58,D,D3,KAISER PERMANENTE,10+ years,RENT,76373.68,VERIFIED - income,Aug-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=571433,,debt_consolidation,PLAN B REDO,900xx,CA,10.89,0.0,Nov-1985,2.0,,,7.0,0.0,10021.0,94%,22.0,f,0.0,0.0,7941.79,7941.79,6000.0,1941.79,0.0,0.0,0.0,Apr-2013,3582.63,,Jun-2015,0.0,,1.0
544553,702455.0,8000.0,8000.0,8000.0, 36 months,  6.76%,246.14,A,A2,American Airlines,10+ years,MORTGAGE,110000.0,not verified,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=544553,"  Borrower added on 07/10/10 > The funds will be used to build a deck on the house we have lived in for 10 yrs.The kids are older,swing set goes,deck goes up. The cost of the deck is split 50/50,50% borrowed funds, 50 % my own. This leaves cash free for the inevitable project cost increases and unexpected consequences of construction.<br/><br/>As an airline pilot I managed risk everytime I go to work. My safety record is impeccable. This attitude is also reflected in my credit history. Never late on a bill, and have and always will honor my debts.<br/><br/>Respectfully submitted.<br/>",home_improvement,Doug's Dream Deck,605xx,IL,11.19,0.0,Aug-1992,3.0,,,17.0,0.0,8704.0,7.2%,32.0,f,0.0,0.0,8857.51,8857.51,8000.0,857.51,0.0,0.0,0.0,Jul-2013,282.26,,Jul-2013,0.0,,1.0
860355,1073215.0,5000.0,5000.0,5000.0, 36 months, 14.79%,172.82,C,C4,city of san jose,10+ years,MORTGAGE,90000.0,VERIFIED - income,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=860355,  Borrower added on 08/22/11 > I'm a city employee and will be consolidating debt! Thank you!<br/>null,debt_consolidation,Debt Consolidation Loan,930xx,CA,17.2,0.0,Jan-2002,3.0,,,6.0,0.0,25231.0,93.8%,23.0,f,0.0,0.0,5502.68,5502.68,5000.0,502.68,0.0,0.0,0.0,Jun-2012,4125.36,,Jun-2012,0.0,,1.0
546846,705142.0,25000.0,25000.0,24900.0, 36 months, 15.58%,873.76,D,D3,NEOS Advisors LLC,7 years,RENT,140004.0,VERIFIED - income,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=546846,  Borrower added on 07/15/10 > Wedding Expenses and Honey Moon<br/> Borrower added on 07/15/10 > Honeymoon and Wedding Expenses<br/>,wedding,Wedding,100xx,NY,8.7,0.0,May-2004,1.0,,,8.0,0.0,32482.0,48.5%,17.0,f,0.0,0.0,30179.27,30058.54,25000.0,5179.27,0.0,0.0,0.0,May-2012,12746.85,,May-2012,0.0,,1.0
633860,812036.0,23000.0,23000.0,22524.55297673809, 60 months, 12.61%,518.75,C,C2,The WellPoint Companies  Inc,7 years,RENT,42132.0,VERIFIED - income,Dec-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=633860,,debt_consolidation,Debt Consolidation,900xx,CA,12.87,0.0,Mar-1995,0.0,,,8.0,0.0,19862.0,40.2%,15.0,f,0.0,0.0,29242.96,28485.4,23000.01,6242.95,0.0,0.0,0.0,Oct-2013,12689.45,,Oct-2013,0.0,,1.0
1013071,1240239.0,31825.0,31825.0,31777.346458608976, 60 months, 21.67%,873.02,F,F3,The Matloff Company,3 years,RENT,67000.0,VERIFIED - income,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1013071,"  Borrower added on 11/04/11 > I plan on using the entire amount to payoff my current credit card balance. I have never missed a single payment with a creditor. I have never gone into any type of collections or been delinquent in any of my accounts. Besides my rent share and my car payment, I have no other major financial obligations.<br/><br/>I have been in my current job since mid 2008.<br/>",credit_card,Steady Income & Job: Debt Payoff,902xx,CA,24.29,0.0,Dec-2002,0.0,,,4.0,0.0,36398.0,89.2%,11.0,f,0.0,0.0,49202.3885527858,49102.15,31825.0,17377.39,0.0,0.0,0.0,Feb-2015,16075.42,,Jun-2015,0.0,,1.0
569542,732636.0,12250.0,12250.0,11800.0, 36 months,  7.51%,381.11,A,A4,lowes home improvement,7 years,OWN,28800.0,VERIFIED - income,Aug-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=569542,  Borrower added on 08/24/10 > thank-you. this is going to help me pay off my cc faster. I have been with lowes for 7 years and will be withthe company till retirement. thanks again<br/> Borrower added on 08/25/10 > thank you all who are investing in m loan. I check out one off my credit cards i will be paying with this loan and i thought the interest was 12.99.to my suprise it is 15.00. so this loan will not only get these credit cards paid off faster but i will be saving money.thanks again. no more credit cards for me!!<br/>,debt_consolidation,cc dept,148xx,NY,20.75,0.0,Jul-1978,0.0,,,16.0,0.0,26877.0,40.9%,30.0,f,0.0,0.0,12808.96,12338.42,12250.0,558.96,0.0,0.0,0.0,May-2011,10152.11,,Jan-2013,0.0,,1.0
1036481,1266355.0,12000.0,12000.0,12000.0, 36 months, 16.29%,423.61,D,D1,City of Kirkwood,5 years,MORTGAGE,72000.0,not verified,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1036481,  Borrower added on 11/23/11 > very stable job<br>,debt_consolidation,my loan,633xx,MO,16.33,1.0,Apr-1993,3.0,16.0,,10.0,0.0,16431.0,69%,17.0,f,0.0,0.0,15247.479079576498,15247.48,12000.0,3247.48,0.0,0.0,0.0,Dec-2014,429.45,,Dec-2014,0.0,,1.0
619452,793957.0,18000.0,18000.0,18000.0, 60 months, 12.98%,409.38,C,C3,Department of Justice,< 1 year,MORTGAGE,54000.0,VERIFIED - income,Nov-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=619452,  Borrower added on 11/20/10 > My wife and I just got married and we bought a Condo together. We are short on cash for a wedding. I don't have other loans beside my mortgage. I always pay my credit card off completely every month. I have a very stable professional job with the Federal Government.<br/>,wedding,My Loan,220xx,VA,0.29,0.0,Jun-2000,3.0,,,4.0,0.0,0.0,0%,17.0,f,0.0,0.0,18870.42,18870.42,18000.0,870.42,0.0,0.0,0.0,Sep-2011,1311.05,,Sep-2011,0.0,,1.0
566252,728418.0,6500.0,6500.0,6450.0, 60 months, 10.38%,139.33,B,B1,obara corporation,8 years,MORTGAGE,32864.0,not verified,Aug-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=566252,,home_improvement,furnace and air,410xx,KY,6.86,0.0,May-1994,1.0,45.0,,10.0,0.0,2345.0,16.7%,30.0,f,0.0,0.0,7963.65,7902.37,6500.0,1463.65,0.0,0.0,0.0,Jul-2013,3383.5,,Jun-2015,0.0,,1.0
466482,584396.0,3500.0,3500.0,3500.0, 36 months, 13.57%,118.89,C,C3,Motion Industries,10+ years,OWN,88000.0,not verified,Dec-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=466482,"  584396 added on 12/05/09 > I want to purchase a boat from a friend, and I need a short-term loan without having to go through the hassle of going through banks or putting the expense on a credit card. I'm actually trading a boat that I already own in full and just paying the difference in value for the new boat. I will pay back this loan. I have  a large 401k and own my home on 30 acres outright. I have an extensive credit history and no late payments. You will be repaid on time each month. I have had this same Credit Union bank account for 22 years.<br/>",major_purchase,26 Years at My Job_Good Credit Borrower,364xx,AL,16.05,0.0,Jul-1990,0.0,46.0,53.0,7.0,2.0,10977.0,70.8%,13.0,f,0.0,0.0,4087.26,4087.26,3500.0,587.26,0.0,0.0,0.0,Jul-2011,1951.76,,Nov-2013,0.0,,1.0
601452,771784.0,11200.0,11200.0,10991.44287002026, 60 months, 12.61%,252.61,C,C2,,2 years,RENT,50000.0,not verified,Oct-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=601452,"  Borrower added on 10/22/10 > Consolidate my debt to lower my monthly payment by over $150, extra cash will go towards paying for wedding<br/>",debt_consolidation,Lower my payments to ease the burden,070xx,NJ,21.31,0.0,Jul-2001,0.0,,,7.0,0.0,5744.0,76.6%,9.0,f,0.0,0.0,14478.700000000004,14112.23,11200.0,3278.7,0.0,0.0,0.0,Dec-2013,5401.01,,Apr-2015,0.0,,1.0
462995,579467.0,11400.0,11400.0,11325.0, 36 months, 12.53%,381.52,B,B5,JDSU,9 years,MORTGAGE,57000.0,not verified,Dec-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=462995, 579467 added on 11/24/09 > I am consolidating high interest credit cards to lower the monthly payment and reduce monthly bank fees.<br/>,debt_consolidation,Credit Card Consolidation,208xx,MD,13.64,0.0,Jul-1999,1.0,,,10.0,0.0,18252.0,60.8%,32.0,f,0.0,0.0,13335.46,13247.7,11400.0,1935.46,0.0,0.0,0.0,Oct-2011,5340.36,,Aug-2014,0.0,,1.0
978488,1201533.0,18000.0,18000.0,17975.0, 60 months, 10.65%,388.23,B,B2,pepsi beverages company,6 years,MORTGAGE,40000.0,VERIFIED - income,Nov-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=978488,"  Borrower added on 11/02/11 > Currently working with deals with major producers and A &amp;R consultants<br/> Borrower added on 11/03/11 > Strong team. Up and coming Nation wide<br/> Borrower added on 11/03/11 > Team of 5 people<br/> Borrower added on 11/03/11 > Music deals coming up in less than a year.currently been in business for 4 years.<br/> Borrower added on 11/06/11 > Needed to help jump start our business plan..Have Executive with major record label over seeing our business plan..has won grammys and college professor...This team is built to start making profit Asap..<br/> Borrower added on 11/08/11 > The money will be used for promotion, marketing, branding, engineering and producing music...Help with traveling expenses from.city to city and help carry out business plan set by a record executive<br>",other,Other,458xx,OH,13.62,0.0,Feb-2003,0.0,,,10.0,0.0,5149.0,30.7%,27.0,f,6150.09,6141.45,16618.64,16595.7,11849.92,4768.72,0.0,0.0,0.0,Jun-2015,388.23,Jul-2015,Jun-2015,0.0,,1.0
655357,838175.0,20000.0,20000.0,19500.0, 36 months, 11.11%,655.82,B,B5,Basic Chemical Solutions,< 1 year,MORTGAGE,96000.0,VERIFIED - income source,Jan-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=655357,,home_improvement, Improving Life Loan,913xx,CA,6.86,0.0,Sep-1998,3.0,,,7.0,0.0,8030.0,15.7%,19.0,f,0.0,0.0,23339.35,22755.74,20000.0,3339.35,0.0,0.0,0.0,Apr-2013,6324.32,,Feb-2014,0.0,,1.0
367777,377687.0,25000.0,25000.0,11646.882628438854, 36 months, 12.84%,840.45,C,C2,Foodstuffs,10+ years,MORTGAGE,104000.0,VERIFIED - income,Feb-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=367777,Foodstuffs is a retail gourmet food store serving the suburbs of Chicago.  We have been in business for 30 years with 4 stores and a catering department.  Foodstuffs would use this loan for the purchase of inventory.,small_business,Foodstuffs Business Loan,600xx,IL,5.52,0.0,Jun-1985,4.0,,,9.0,0.0,1900.0,38%,35.0,f,0.0,0.0,30256.04,13060.84,25000.0,5256.04,0.0,0.0,0.0,Feb-2012,843.88,,Jun-2015,0.0,,1.0
597972,767526.0,13000.0,13000.0,13000.0, 60 months, 16.82%,321.83,E,E2,galls,9 years,MORTGAGE,42000.0,not verified,Oct-2010,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=597972,  Borrower added on 10/14/10 > my wife pays the house payment. we had our home paid off and she took  out a new loan to build an addition to the upstairs.<br/>,debt_consolidation,401k/creditcard,403xx,KY,24.66,0.0,Aug-1996,3.0,,,8.0,0.0,18552.0,96.7%,17.0,f,0.0,0.0,2574.56,2574.56,1168.45,1395.63,0.0,10.48,3.89,Jul-2011,321.83,,Nov-2011,0.0,,1.0
406634,455334.0,20000.0,20000.0,9620.613361477352, 36 months, 12.84%,672.36,C,C2,Citro Studio Inc.,4 years,MORTGAGE,150000.0,VERIFIED - income,May-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=406634,"I purchased my home two years ago and need to make updates to it in order to prepare for a new baby.  The kitchen in the home is the original kitchen from 1962 and is not safe for a young one.  The money would be used to update kitchen cabinetry, floors and countertops and well and buy safety equipment to baby proof the home and nursery.  I previously had a loan of this amount and have paid it back before it was due.  Monthly payments have been made in a timely manner and I have been responsible with debt.",home_improvement,Home Improvements,913xx,CA,10.18,0.0,Mar-1991,1.0,25.0,,13.0,0.0,22139.0,43.8%,23.0,f,0.0,0.0,24240.59,10580.09,19999.99,4240.6,0.0,0.0,0.0,Jul-2012,708.09,,Jul-2012,0.0,,1.0
453620,560954.0,2500.0,2500.0,2500.0, 36 months, 13.92%,85.35,C,C4,MD Anderson Cancer Center,< 1 year,RENT,42000.0,not verified,Oct-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=453620,"  560954 added on 10/22/09 > Please, help us cover medical bills after our son birth. We have two huge bills left one for labor&delivery and the second one for treatment of neborn jaundice (photherpahy). Our insurance covers only 80% plus we have huge deductable and out of pocket amount. And the main problem is that right now I'm the only person who can work.",other,Help a reseacher to cover medical bills,770xx,TX,21.17,0.0,Nov-2002,3.0,,,14.0,0.0,20323.0,78.8%,36.0,f,0.0,0.0,2880.58,2880.58,2500.0,380.58,0.0,0.0,0.0,Mar-2011,1602.78,,Mar-2014,0.0,,1.0
758317,958467.0,22800.0,22800.0,22425.0, 60 months, 17.49%,572.67,D,D5,"Zimmet Healthcare Services Group, LLC",2 years,MORTGAGE,95000.0,VERIFIED - income,May-2011,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=758317,"  Borrower added on 05/17/11 > Responsible, sucessful profession who is just reorganizing to have one convenient monthly payment. Thanks for your consideration in funding this loan!<br/>",debt_consolidation,Debt Consolidation Loan,077xx,NJ,20.59,0.0,May-1987,0.0,,,11.0,0.0,28114.0,67.7%,22.0,f,6282.43,6179.12,27449.06,26997.57,16517.57,10931.49,0.0,0.0,0.0,Jun-2015,572.67,Jul-2015,Jun-2015,0.0,,1.0
1066018,1300151.0,10400.0,10400.0,10400.0, 36 months,  9.91%,335.14,B,B1,,6 years,RENT,40000.0,VERIFIED - income source,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1066018,  Borrower added on 12/13/11 > Paying off 2 Credit Card bills...<br>,debt_consolidation,ROLL CONSOLIDATION,349xx,FL,11.67,0.0,Oct-1999,2.0,,,7.0,0.0,11624.0,80.6%,19.0,f,0.0,0.0,12022.886498518501,12022.89,10400.0,1622.89,0.0,0.0,0.0,Aug-2014,1976.75,,Jun-2015,0.0,,1.0
521558,674466.0,18000.0,11375.0,11260.219834718928, 60 months, 13.23%,260.16,C,C1,McDonough District Hospital,4 years,MORTGAGE,68000.0,not verified,Jun-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=521558,,small_business,Time Warner,614xx,IL,14.74,0.0,Oct-1987,0.0,,,7.0,0.0,10518.0,77.3%,25.0,f,0.0,0.0,15604.6338620699,15393.31,11375.0,4229.64,0.0,0.0,0.0,Jun-2015,269.27,,Jun-2015,0.0,,1.0
720885,915377.0,3200.0,3200.0,3200.0, 36 months, 15.28%,111.37,D,D3,law offices of james schwitalla,3 years,RENT,18996.0,VERIFIED - income,Apr-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=720885,  Borrower added on 04/14/11 > i always pay on time<br/>,other,relocation,331xx,FL,3.79,0.0,Oct-2007,1.0,,,3.0,0.0,1851.0,84.1%,5.0,f,0.0,0.0,1307.6,1307.6,828.18,396.78,0.0,82.64,0.93,Apr-2012,111.37,,Aug-2012,0.0,,1.0
488161,622432.0,10000.0,10000.0,9875.0, 36 months, 10.62%,325.6,B,B3,Wellpoint,2 years,MORTGAGE,67145.0,not verified,Feb-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=488161, ,debt_consolidation,Consolidate Debt,117xx,NY,6.13,0.0,Aug-1998,1.0,39.0,,5.0,0.0,10075.0,73%,9.0,f,0.0,0.0,11467.98,11324.64,10000.0,1467.98,0.0,0.0,0.0,Feb-2012,4320.16,,Apr-2015,0.0,,1.0
724932,920113.0,8000.0,8000.0,8000.0, 36 months, 10.74%,260.93,B,B4,Wesleyan University,4 years,RENT,25000.0,VERIFIED - income,Apr-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=724932,,home_improvement,personal,064xx,CT,5.86,0.0,Jul-2007,1.0,,,9.0,0.0,3151.0,22.8%,12.0,f,0.0,0.0,9390.3957570073,9390.4,8000.0,1390.4,0.0,0.0,0.0,May-2014,276.0,,Apr-2014,0.0,,1.0
448323,549920.0,7000.0,7000.0,6945.50967250518, 36 months, 17.04%,249.72,E,E3,Department of Defense Army,< 1 year,RENT,72348.0,not verified,Oct-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=448323," I would like to know if I quailfy for a 5 year term instead of a 3 year term. I would like to have my payments lower.  549920 added on 10/09/09 > My bills are currently almost $3000 per month, This includes rent, car payment, utilities and other credit accounts.  With this loan, I will be able to pay off my accounts much faster by consolidating 4 of my smaller debt accounts into one larger one. By giving me this loan I will be able to pay off this particular account in three years or less very easily. I just finished twelve years of military service, and was asked to return to my old job as a DOD employee. The doctor I worked with thought very highly of me to offer this job to me. My pay is salary based so my pay stays the same regardless of hours worked, with the exception of overtime. My job is very stable being in the medical field and taking care of Soliders, Retirees, Veterns and their families. Please consider me for this loan as it will help me with my monthly payments. Thank you so very much. 549920 added on 10/10/09 > The first sentence was for a different amount than the $7,000 currently being offered. With the new amount of $7,000 I will have no problem with paying the monthly payment that will be required. With my current budget adding up to almost $3,000 per month with this consolidation will put me about $2,500 per month which will allow me to pay extra on this debt and start a savings account. 549920 added on 10/11/09 > I am trying to raise my credit score by deleting the amount of open credit accounts I have. This consolidation will allow me to do so. 549920 added on 10/13/09 > Would like to also add that by granting me this loan the balance of my monies after all bills are paid will be almost $2,000 a month. This amount will allow me to double up payments and pay off this and my other debts alot earlier than antispated.",debt_consolidation,My Loan,799xx,TX,23.39,2.0,Oct-1998,0.0,10.0,,7.0,0.0,4908.0,34.6%,34.0,f,0.0,0.0,8376.960000000003,8290.56,7000.0,1376.96,0.0,0.0,0.0,Mar-2011,4387.63,,Mar-2011,0.0,,1.0
1065244,1299321.0,6000.0,6000.0,6000.0, 36 months, 14.65%,206.97,C,C3,Jim Kearney- State Farm,7 years,RENT,34000.0,not verified,Dec-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1065244,,credit_card,Credit card payoff,208xx,MD,21.39,0.0,Oct-2002,2.0,45.0,,7.0,0.0,6546.0,88.5%,13.0,f,0.0,0.0,7463.193558679803,7463.19,6000.0,1448.21,14.981156689387,0.0,0.0,Dec-2014,418.17,,Dec-2014,0.0,,1.0
874554,1089046.0,29100.0,29100.0,28913.260752759572, 60 months, 19.29%,759.53,E,E4,Integrity Automotive,6 years,MORTGAGE,45000.0,VERIFIED - income,Sep-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=874554,,house,home improvement,857xx,AZ,16.96,0.0,Jul-1998,2.0,60.0,,15.0,0.0,12972.0,36.4%,25.0,f,0.0,0.0,42808.5991594854,42380.35,29100.0,13708.6,0.0,0.0,0.0,Mar-2015,4693.73,,Apr-2015,0.0,,1.0
747063,945902.0,16500.0,16500.0,16475.0, 60 months, 11.99%,366.96,B,B5,"Kofsky, Hartman & Weinger",8 years,RENT,75000.0,not verified,May-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=747063,  Borrower added on 05/04/11 > Planning to consolidate higher interest credit card bills into one payment with lower interest. I never pay late !!!!!  Work very hard to keep my credit good. Just need some help on the horrible interest rates I have.  I also have an extremely steady job ( already here 8 years and will be working here till I retire!!!!).<br/>,debt_consolidation,Consolidation,330xx,FL,5.79,0.0,Jan-1991,0.0,,,11.0,0.0,15108.0,54.3%,21.0,f,0.0,0.0,21667.4493089258,21634.66,16500.0,5167.45,0.0,0.0,0.0,Mar-2015,5204.08,,Apr-2015,0.0,,1.0
1039020,1238864.0,8000.0,8000.0,8000.0, 36 months,  6.03%,243.49,A,A1,,n/a,OWN,31500.0,VERIFIED - income,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1039020,  Borrower added on 11/22/11 > I'm planning on using the proceeds of this loan for debt consolidation for my family.  I'm very proud of my long and stellar credit history.  I have always paid my debts in a timely manner.<br>,debt_consolidation,debt_consolidation,334xx,FL,0.57,0.0,Jan-1987,0.0,62.0,,6.0,0.0,248.0,0.5%,17.0,f,0.0,0.0,8584.26,8584.26,8000.0,584.26,0.0,0.0,0.0,Jul-2013,4204.71,,Jul-2013,0.0,,1.0
591341,759530.0,3000.0,3000.0,3000.0, 36 months, 13.61%,101.97,C,C2,Albert Einstein College of Medicine,10+ years,RENT,60500.0,VERIFIED - income,Oct-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=591341,"  Borrower added on 10/02/10 > Since I divorced and this is my only surviving child, I want to buy her wedding dress and give her whatever I can towards her wedding.<br/>",wedding,JM's Wedding,104xx,NY,4.15,7.0,Jun-1994,1.0,6.0,93.0,8.0,1.0,1326.0,16%,26.0,f,0.0,0.0,3642.61,3642.61,3000.0,642.61,0.0,0.0,0.0,Apr-2013,487.48,,Jun-2015,0.0,,1.0
740830,921391.0,3000.0,3000.0,3000.0, 60 months, 10.74%,64.84,B,B4,Regional 4 School District,1 year,MORTGAGE,97000.0,VERIFIED - income source,Apr-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=740830,,credit_card,Personal Loan,064xx,CT,5.52,3.0,Mar-1985,0.0,6.0,,13.0,0.0,2146.0,21%,26.0,f,0.0,0.0,1544.84,1544.84,918.65,506.95,0.0,119.24,1.2,Mar-2013,64.84,,Aug-2013,0.0,,1.0
856993,1069410.0,20000.0,20000.0,20000.0, 60 months, 17.49%,502.34,D,D5,HAVIT,< 1 year,MORTGAGE,65000.0,VERIFIED - income,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=856993,  Borrower added on 08/18/11 > Need to consolidate!<br/> Borrower added on 08/18/11 > need to consolidate  please!!<br/>,debt_consolidation,HELP,782xx,TX,12.59,1.0,Feb-1989,1.0,8.0,,13.0,0.0,5502.0,59.5%,40.0,f,0.0,0.0,27008.56,27008.56,20000.0,7008.56,0.0,0.0,0.0,Feb-2014,12981.81,,Jun-2015,0.0,,1.0
1048710,1279676.0,7000.0,7000.0,6975.0, 60 months, 14.27%,163.86,C,C2,ACG Design  and  Landscape,4 years,MORTGAGE,45996.0,VERIFIED - income source,Dec-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1048710,,other,major purchase,410xx,KY,12.18,0.0,Mar-1998,2.0,80.0,,11.0,0.0,27126.0,67.1%,16.0,f,0.0,0.0,1511.74,1506.37,583.15,560.51,0.0,368.08,3.53,Jul-2012,163.86,,Dec-2012,0.0,,1.0
862780,1075834.0,14000.0,14000.0,13825.0, 36 months, 12.99%,471.65,C,C1,BDO USA  LLP,4 years,MORTGAGE,249996.0,VERIFIED - income,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=862780,"  Borrower added on 08/25/11 > The funds will be used to assist in paying carrying costs for a house we are selling.  <br/><br/>I have been working in my industry for almost 20 years, and with my current employer for four years.  I believe my employment history helps to establish me as a very creditworthy and reliable debtor.<br/><br/>Thank you very much for your consideration.<br/>",other,Estate resolution and personal,068xx,CT,4.98,0.0,Aug-1995,2.0,79.0,,3.0,0.0,1066.0,42.6%,8.0,f,0.0,0.0,16973.525728251698,16761.38,14000.0,2973.53,0.0,0.0,0.0,Sep-2014,493.62,,Jun-2015,0.0,,1.0
1003986,1230403.0,9000.0,9000.0,9000.0, 36 months, 16.77%,319.85,D,D2,Allina Health Systems,4 years,MORTGAGE,61000.0,VERIFIED - income,Nov-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1003986,  Borrower added on 11/01/11 > This loan is intended to consolidate credit card debit.<br/>,debt_consolidation,Debt Consolidation,554xx,MN,12.59,0.0,Nov-2003,0.0,26.0,,20.0,0.0,8523.0,39.5%,38.0,f,0.0,0.0,9694.03,9694.03,9000.0,694.03,0.0,0.0,0.0,Oct-2012,539.8,,May-2014,0.0,,1.0
540431,697734.0,16000.0,16000.0,16000.0, 60 months, 13.61%,369.07,C,C2,American Express,3 years,MORTGAGE,100000.0,VERIFIED - income source,Jul-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=540431,,wedding,Wedding Honeymoon Loan,101xx,NY,3.84,0.0,Feb-2002,0.0,,,5.0,0.0,7025.0,50.2%,9.0,f,0.0,0.0,21645.1209596587,21645.12,16000.0,5645.12,0.0,0.0,0.0,Apr-2014,5481.29,,Jun-2015,0.0,,1.0
493722,631747.0,21000.0,21000.0,21000.0, 36 months, 19.41%,774.19,F,F4,Partners Health Care,2 years,RENT,77250.0,VERIFIED - income,Mar-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=493722,  Borrower added on 03/24/10 > Income verification was faxed to Lending Club today 03/24/2010.<br/>,debt_consolidation,Debt Consolidation,023xx,MA,7.88,0.0,May-1990,0.0,24.0,,6.0,0.0,7408.0,95%,20.0,f,0.0,0.0,26656.12,26656.12,21000.0,5656.12,0.0,0.0,0.0,Feb-2012,10419.14,,Jun-2015,0.0,,1.0
862401,1075437.0,1700.0,1700.0,1700.0, 36 months,  8.49%,53.66,A,A5,Social Security Administration,10+ years,MORTGAGE,63000.0,not verified,Aug-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=862401,  Borrower added on 08/27/11 > wish to purchase a MacbookPro as a gift   21 years in same job<br/>,major_purchase,laptop,013xx,MA,12.23,0.0,Aug-1992,0.0,31.0,,5.0,0.0,9205.0,90.2%,14.0,f,0.0,0.0,1929.8208486487,1929.82,1700.0,229.82,0.0,0.0,0.0,Sep-2014,64.48,,Sep-2014,0.0,,1.0
